Data as of,Start Date,End Date,Year,Month,Group,State,Indicator,Non-Hispanic White,Non-Hispanic Black or African American,Non-Hispanic American Indian or Alaska Native,Non-Hispanic Asian,Non-Hispanic Native Hawaiian or Other Pacific Islander,Non Hispanic more than one race,Hispanic or Latino,Footnote
06/02/2021,11/01/2020,11/30/2020,2020,11,By Month,Wisconsin,Count of COVID-19 deaths,1915,71,30,22,,,85,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
06/02/2021,11/01/2020,11/30/2020,2020,11,By Month,Wisconsin,Distribution of COVID-19 deaths (%),90.1,3.3,1.4,1,,,4,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
06/02/2021,11/01/2020,11/30/2020,2020,11,By Month,Wisconsin,Unweighted distribution of population (%),80.9,6.4,0.9,3,0,1.7,7.1,
06/02/2021,11/01/2020,11/30/2020,2020,11,By Month,Wisconsin,Weighted distribution of population (%),70.1,13,0.6,4.1,0,2,10.2,
06/02/2021,12/01/2020,12/31/2020,2020,12,By Month,Wisconsin,Count of COVID-19 deaths,1567,84,24,33,0,,61,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
06/02/2021,12/01/2020,12/31/2020,2020,12,By Month,Wisconsin,Distribution of COVID-19 deaths (%),88.5,4.7,1.4,1.9,0,,3.4,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
06/02/2021,12/01/2020,12/31/2020,2020,12,By Month,Wisconsin,Unweighted distribution of population (%),80.9,6.4,0.9,3,0,1.7,7.1,
06/02/2021,12/01/2020,12/31/2020,2020,12,By Month,Wisconsin,Weighted distribution of population (%),69.4,13.3,0.6,4.2,0,2.1,10.4,
06/02/2021,01/01/2021,01/31/2021,2021,1,By Month,Wisconsin,Count of COVID-19 deaths,928,49,11,21,0,,29,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
06/02/2021,01/01/2021,01/31/2021,2021,1,By Month,Wisconsin,Distribution of COVID-19 deaths (%),89.2,4.7,1.1,2,0,,2.8,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
06/02/2021,01/01/2021,01/31/2021,2021,1,By Month,Wisconsin,Unweighted distribution of population (%),80.9,6.4,0.9,3,0,1.7,7.1,
06/02/2021,01/01/2021,01/31/2021,2021,1,By Month,Wisconsin,Weighted distribution of population (%),67.8,14.5,0.6,4.2,0,2.1,10.9,
06/02/2021,02/01/2021,02/28/2021,2021,2,By Month,Wisconsin,Count of COVID-19 deaths,363,21,,,0,0,14,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
06/02/2021,02/01/2021,02/28/2021,2021,2,By Month,Wisconsin,Distribution of COVID-19 deaths (%),89,5.1,,,0,0,3.4,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
06/02/2021,02/01/2021,02/28/2021,2021,2,By Month,Wisconsin,Unweighted distribution of population (%),80.9,6.4,0.9,3,0,1.7,7.1,
06/02/2021,02/01/2021,02/28/2021,2021,2,By Month,Wisconsin,Weighted distribution of population (%),67.5,14.8,0.6,4.2,0,2.1,10.9,
06/02/2021,03/01/2021,03/31/2021,2021,3,By Month,Wisconsin,Count of COVID-19 deaths,158,12,,,0,0,12,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
06/02/2021,03/01/2021,03/31/2021,2021,3,By Month,Wisconsin,Distribution of COVID-19 deaths (%),85.4,6.5,,,0,0,6.5,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
06/02/2021,03/01/2021,03/31/2021,2021,3,By Month,Wisconsin,Unweighted distribution of population (%),80.9,6.4,0.9,3,0,1.7,7.1,
06/02/2021,03/01/2021,03/31/2021,2021,3,By Month,Wisconsin,Weighted distribution of population (%),66.5,15.2,0.6,4.4,0,2.1,11.2,
06/02/2021,04/01/2021,04/30/2021,2021,4,By Month,Wisconsin,Count of COVID-19 deaths,152,18,,,0,0,11,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
06/02/2021,04/01/2021,04/30/2021,2021,4,By Month,Wisconsin,Distribution of COVID-19 deaths (%),81.3,9.6,,,0,0,5.9,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
06/02/2021,04/01/2021,04/30/2021,2021,4,By Month,Wisconsin,Unweighted distribution of population (%),80.9,6.4,0.9,3,0,1.7,7.1,
06/02/2021,04/01/2021,04/30/2021,2021,4,By Month,Wisconsin,Weighted distribution of population (%),64.9,16.4,0.6,4.3,0,2.1,11.6,
06/02/2021,05/01/2021,05/29/2021,2021,5,By Month,Wisconsin,Count of COVID-19 deaths,100,,,0,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
06/02/2021,05/01/2021,05/29/2021,2021,5,By Month,Wisconsin,Distribution of COVID-19 deaths (%),87,,,0,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
06/02/2021,05/01/2021,05/29/2021,2021,5,By Month,Wisconsin,Unweighted distribution of population (%),80.9,6.4,0.9,3,0,1.7,7.1,
06/02/2021,05/01/2021,05/29/2021,2021,5,By Month,Wisconsin,Weighted distribution of population (%),73.5,10.3,0.6,4.1,0,2,9.4,
06/02/2021,01/01/2020,05/29/2021,2020/2021,,By Total,Wyoming,Count of COVID-19 deaths,528,,47,,0,,58,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
06/02/2021,01/01/2020,05/29/2021,2020/2021,,By Total,Wyoming,Distribution of COVID-19 deaths (%),82.2,,7.3,,0,,9,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
06/02/2021,01/01/2020,05/29/2021,2020/2021,,By Total,Wyoming,Unweighted distribution of population (%),83.7,1.1,2.1,1.1,0.1,1.8,10.1,
06/02/2021,01/01/2020,05/29/2021,2020/2021,,By Total,Wyoming,Weighted distribution of population (%),82.7,1.5,1.9,1,0.1,2,10.9,
06/02/2021,01/01/2020,12/31/2020,2020,,By Year,Wyoming,Count of COVID-19 deaths,371,,40,,0,,41,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
06/02/2021,01/01/2020,12/31/2020,2020,,By Year,Wyoming,Distribution of COVID-19 deaths (%),80.5,,8.7,,0,,8.9,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
06/02/2021,01/01/2020,12/31/2020,2020,,By Year,Wyoming,Unweighted distribution of population (%),83.7,1.1,2.1,1.1,0.1,1.8,10.1,
06/02/2021,01/01/2020,12/31/2020,2020,,By Year,Wyoming,Weighted distribution of population (%),82.8,1.4,2.1,0.9,0.1,2,10.7,
06/02/2021,01/01/2021,05/29/2021,2021,,By Year,Wyoming,Count of COVID-19 deaths,157,0,,0,0,0,17,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
06/02/2021,01/01/2021,05/29/2021,2021,,By Year,Wyoming,Distribution of COVID-19 deaths (%),86.7,0,,0,0,0,9.4,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
06/02/2021,01/01/2021,05/29/2021,2021,,By Year,Wyoming,Unweighted distribution of population (%),83.7,1.1,2.1,1.1,0.1,1.8,10.1,
06/02/2021,01/01/2021,05/29/2021,2021,,By Year,Wyoming,Weighted distribution of population (%),82.6,1.5,1.3,1,0.1,2,11.4,
06/02/2021,01/01/2020,01/31/2020,2020,1,By Month,Wyoming,Count of COVID-19 deaths,0,0,0,0,0,0,0,
06/02/2021,01/01/2020,01/31/2020,2020,1,By Month,Wyoming,Distribution of COVID-19 deaths (%),0,0,0,0,0,0,0,
06/02/2021,01/01/2020,01/31/2020,2020,1,By Month,Wyoming,Unweighted distribution of population (%),83.7,1.1,2.1,1.1,0.1,1.8,10.1,
06/02/2021,01/01/2020,01/31/2020,2020,1,By Month,Wyoming,Weighted distribution of population (%),0,0,0,0,0,0,0,
06/02/2021,02/01/2020,02/29/2020,2020,2,By Month,Wyoming,Count of COVID-19 deaths,0,0,0,0,0,0,0,
06/02/2021,02/01/2020,02/29/2020,2020,2,By Month,Wyoming,Distribution of COVID-19 deaths (%),0,0,0,0,0,0,0,
06/02/2021,02/01/2020,02/29/2020,2020,2,By Month,Wyoming,Unweighted distribution of population (%),83.7,1.1,2.1,1.1,0.1,1.8,10.1,
06/02/2021,02/01/2020,02/29/2020,2020,2,By Month,Wyoming,Weighted distribution of population (%),0,0,0,0,0,0,0,
06/02/2021,03/01/2020,03/31/2020,2020,3,By Month,Wyoming,Count of COVID-19 deaths,0,0,0,0,0,0,0,
06/02/2021,03/01/2020,03/31/2020,2020,3,By Month,Wyoming,Distribution of COVID-19 deaths (%),0,0,0,0,0,0,0,
06/02/2021,03/01/2020,03/31/2020,2020,3,By Month,Wyoming,Unweighted distribution of population (%),83.7,1.1,2.1,1.1,0.1,1.8,10.1,
06/02/2021,03/01/2020,03/31/2020,2020,3,By Month,Wyoming,Weighted distribution of population (%),0,0,0,0,0,0,0,
06/02/2021,04/01/2020,04/30/2020,2020,4,By Month,Wyoming,Count of COVID-19 deaths,,0,,0,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
06/02/2021,04/01/2020,04/30/2020,2020,4,By Month,Wyoming,Distribution of COVID-19 deaths (%),,0,,0,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
06/02/2021,04/01/2020,04/30/2020,2020,4,By Month,Wyoming,Unweighted distribution of population (%),83.7,1.1,2.1,1.1,0.1,1.8,10.1,
06/02/2021,04/01/2020,04/30/2020,2020,4,By Month,Wyoming,Weighted distribution of population (%),82.7,1.4,2.8,0.9,0.1,2.1,10.1,
06/02/2021,05/01/2020,05/31/2020,2020,5,By Month,Wyoming,Count of COVID-19 deaths,,0,,0,0,0,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
06/02/2021,05/01/2020,05/31/2020,2020,5,By Month,Wyoming,Distribution of COVID-19 deaths (%),,0,,0,0,0,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
06/02/2021,05/01/2020,05/31/2020,2020,5,By Month,Wyoming,Unweighted distribution of population (%),83.7,1.1,2.1,1.1,0.1,1.8,10.1,
06/02/2021,05/01/2020,05/31/2020,2020,5,By Month,Wyoming,Weighted distribution of population (%),79.4,0.9,8.4,0.7,0.1,2.1,8.5,
06/02/2021,06/01/2020,06/30/2020,2020,6,By Month,Wyoming,Count of COVID-19 deaths,,0,,0,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
06/02/2021,06/01/2020,06/30/2020,2020,6,By Month,Wyoming,Distribution of COVID-19 deaths (%),,0,,0,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
06/02/2021,06/01/2020,06/30/2020,2020,6,By Month,Wyoming,Unweighted distribution of population (%),83.7,1.1,2.1,1.1,0.1,1.8,10.1,
06/02/2021,06/01/2020,06/30/2020,2020,6,By Month,Wyoming,Weighted distribution of population (%),80.9,1,6.5,0.7,0.1,2.1,8.9,
06/02/2021,07/01/2020,07/31/2020,2020,7,By Month,Wyoming,Count of COVID-19 deaths,,0,0,0,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
06/02/2021,07/01/2020,07/31/2020,2020,7,By Month,Wyoming,Distribution of COVID-19 deaths (%),,0,0,0,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
06/02/2021,07/01/2020,07/31/2020,2020,7,By Month,Wyoming,Unweighted distribution of population (%),83.7,1.1,2.1,1.1,0.1,1.8,10.1,
06/02/2021,07/01/2020,07/31/2020,2020,7,By Month,Wyoming,Weighted distribution of population (%),80.3,1.4,0.8,1,0.1,1.9,14.4,
06/02/2021,08/01/2020,08/31/2020,2020,8,By Month,Wyoming,Count of COVID-19 deaths,,0,,0,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
06/02/2021,08/01/2020,08/31/2020,2020,8,By Month,Wyoming,Distribution of COVID-19 deaths (%),,0,,0,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
06/02/2021,08/01/2020,08/31/2020,2020,8,By Month,Wyoming,Unweighted distribution of population (%),83.7,1.1,2.1,1.1,0.1,1.8,10.1,
06/02/2021,08/01/2020,08/31/2020,2020,8,By Month,Wyoming,Weighted distribution of population (%),81.3,1.2,5.1,0.9,0.1,2,9.5,
06/02/2021,09/01/2020,09/30/2020,2020,9,By Month,Wyoming,Count of COVID-19 deaths,11,0,0,0,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
06/02/2021,09/01/2020,09/30/2020,2020,9,By Month,Wyoming,Distribution of COVID-19 deaths (%),91.7,0,0,0,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
06/02/2021,09/01/2020,09/30/2020,2020,9,By Month,Wyoming,Unweighted distribution of population (%),83.7,1.1,2.1,1.1,0.1,1.8,10.1,
06/02/2021,09/01/2020,09/30/2020,2020,9,By Month,Wyoming,Weighted distribution of population (%),86.7,1.2,1,1,0.1,1.8,8.3,
06/02/2021,10/01/2020,10/31/2020,2020,10,By Month,Wyoming,Count of COVID-19 deaths,60,0,,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
06/02/2021,10/01/2020,10/31/2020,2020,10,By Month,Wyoming,Distribution of COVID-19 deaths (%),84.5,0,,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
06/02/2021,10/01/2020,10/31/2020,2020,10,By Month,Wyoming,Unweighted distribution of population (%),83.7,1.1,2.1,1.1,0.1,1.8,10.1,
06/02/2021,10/01/2020,10/31/2020,2020,10,By Month,Wyoming,Weighted distribution of population (%),83.8,1.4,1.5,1.1,0.1,2,10.2,
06/02/2021,11/01/2020,11/30/2020,2020,11,By Month,Wyoming,Count of COVID-19 deaths,134,,13,,0,,11,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
06/02/2021,11/01/2020,11/30/2020,2020,11,By Month,Wyoming,Distribution of COVID-19 deaths (%),82.2,,8,,0,,6.7,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
06/02/2021,11/01/2020,11/30/2020,2020,11,By Month,Wyoming,Unweighted distribution of population (%),83.7,1.1,2.1,1.1,0.1,1.8,10.1,
06/02/2021,11/01/2020,11/30/2020,2020,11,By Month,Wyoming,Weighted distribution of population (%),82.4,1.4,2.6,0.9,0.1,2,10.6,
06/02/2021,12/01/2020,12/31/2020,2020,12,By Month,Wyoming,Count of COVID-19 deaths,153,0,,,0,0,20,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
06/02/2021,12/01/2020,12/31/2020,2020,12,By Month,Wyoming,Distribution of COVID-19 deaths (%),83.6,0,,,0,0,10.9,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
06/02/2021,12/01/2020,12/31/2020,2020,12,By Month,Wyoming,Unweighted distribution of population (%),83.7,1.1,2.1,1.1,0.1,1.8,10.1,
06/02/2021,12/01/2020,12/31/2020,2020,12,By Month,Wyoming,Weighted distribution of population (%),82.7,1.5,1.6,0.9,0.1,2,11.2,
06/02/2021,01/01/2021,01/31/2021,2021,1,By Month,Wyoming,Count of COVID-19 deaths,89,0,,0,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
06/02/2021,01/01/2021,01/31/2021,2021,1,By Month,Wyoming,Distribution of COVID-19 deaths (%),89,0,,0,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
06/02/2021,01/01/2021,01/31/2021,2021,1,By Month,Wyoming,Unweighted distribution of population (%),83.7,1.1,2.1,1.1,0.1,1.8,10.1,
06/02/2021,01/01/2021,01/31/2021,2021,1,By Month,Wyoming,Weighted distribution of population (%),82.3,1.6,1.3,1,0.1,2.1,11.7,
06/02/2021,02/01/2021,02/28/2021,2021,2,By Month,Wyoming,Count of COVID-19 deaths,41,0,,0,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
06/02/2021,02/01/2021,02/28/2021,2021,2,By Month,Wyoming,Distribution of COVID-19 deaths (%),91.1,0,,0,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
06/02/2021,02/01/2021,02/28/2021,2021,2,By Month,Wyoming,Unweighted distribution of population (%),83.7,1.1,2.1,1.1,0.1,1.8,10.1,
06/02/2021,02/01/2021,02/28/2021,2021,2,By Month,Wyoming,Weighted distribution of population (%),82.4,1.6,1.3,1,0.1,2,11.5,
06/02/2021,03/01/2021,03/31/2021,2021,3,By Month,Wyoming,Count of COVID-19 deaths,13,0,,0,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
06/02/2021,03/01/2021,03/31/2021,2021,3,By Month,Wyoming,Distribution of COVID-19 deaths (%),76.5,0,,0,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
06/02/2021,03/01/2021,03/31/2021,2021,3,By Month,Wyoming,Unweighted distribution of population (%),83.7,1.1,2.1,1.1,0.1,1.8,10.1,
06/02/2021,03/01/2021,03/31/2021,2021,3,By Month,Wyoming,Weighted distribution of population (%),84.6,1.3,0.9,0.9,0.1,1.9,10.4,
06/02/2021,04/01/2021,04/30/2021,2021,4,By Month,Wyoming,Count of COVID-19 deaths,,0,,0,0,0,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
06/02/2021,04/01/2021,04/30/2021,2021,4,By Month,Wyoming,Distribution of COVID-19 deaths (%),,0,,0,0,0,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
06/02/2021,04/01/2021,04/30/2021,2021,4,By Month,Wyoming,Unweighted distribution of population (%),83.7,1.1,2.1,1.1,0.1,1.8,10.1,
06/02/2021,04/01/2021,04/30/2021,2021,4,By Month,Wyoming,Weighted distribution of population (%),82.2,1.4,3,0.9,0.1,2,10.4,
